"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","3/13/2018 - 3/13/2018, Every day, Daily Average",960,621,1484
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","3/13/2018 - 3/13/2018, Every day, Daily Average",1720,1363,2170
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","3/13/2018 - 3/13/2018, Every day, Daily Average",1235,933,1633
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","3/13/2018 - 3/13/2018, Every day, Daily Average",1773,1386,2266
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","3/13/2018 - 3/13/2018, Every day, Daily Average",1091,776,1533
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","3/13/2018 - 3/13/2018, Every day, Daily Average",1432,1093,1874
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","3/13/2018 - 3/13/2018, Every day, Daily Average",332,159,689
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","3/13/2018 - 3/13/2018, Every day, Daily Average",235,97,567
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","3/13/2018 - 3/13/2018, Every day, Daily Average",1276,951,1711
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","3/13/2018 - 3/13/2018, Every day, Daily Average",838,554,1267
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","3/13/2018 - 3/13/2018, Every day, Daily Average",1504,1155,1957
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","3/13/2018 - 3/13/2018, Every day, Daily Average",2265,1494,3433
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","3/13/2018 - 3/13/2018, Every day, Daily Average",1762,1347,2303
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","3/13/2018 - 3/13/2018, Every day, Daily Average",1947,1566,2420
