"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","3/20/2018 - 3/20/2018, Every day, Daily Average",1118,683,1830
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","3/20/2018 - 3/20/2018, Every day, Daily Average",1736,1342,2244
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","3/20/2018 - 3/20/2018, Every day, Daily Average",1418,1067,1883
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","3/20/2018 - 3/20/2018, Every day, Daily Average",1784,1416,2246
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","3/20/2018 - 3/20/2018, Every day, Daily Average",1117,834,1494
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","3/20/2018 - 3/20/2018, Every day, Daily Average",1397,1114,1751
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","3/20/2018 - 3/20/2018, Every day, Daily Average",353,165,751
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","3/20/2018 - 3/20/2018, Every day, Daily Average",251,101,623
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","3/20/2018 - 3/20/2018, Every day, Daily Average",1316,972,1780
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","3/20/2018 - 3/20/2018, Every day, Daily Average",847,567,1264
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","3/20/2018 - 3/20/2018, Every day, Daily Average",1597,1199,2126
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","3/20/2018 - 3/20/2018, Every day, Daily Average",1788,1177,2714
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","3/20/2018 - 3/20/2018, Every day, Daily Average",1728,1409,2118
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","3/20/2018 - 3/20/2018, Every day, Daily Average",2170,1629,2889
"186","20001, Northwest Washington, Washington","16","8800 Walden Road, Silver Spring","3/20/2018 - 3/20/2018, Every day, Daily Average",2152,1639,2825
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","3/20/2018 - 3/20/2018, Every day, Daily Average",1853,1461,2349
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","3/20/2018 - 3/20/2018, Every day, Daily Average",1894,1430,2507
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","3/20/2018 - 3/20/2018, Every day, Daily Average",774,511,1171
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","3/20/2018 - 3/20/2018, Every day, Daily Average",636,391,1032
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","3/20/2018 - 3/20/2018, Every day, Daily Average",1247,894,1738
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","3/20/2018 - 3/20/2018, Every day, Daily Average",1411,1052,1892
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","3/20/2018 - 3/20/2018, Every day, Daily Average",1882,1415,2502
"186","20001, Northwest Washington, Washington","25","8200 Mockingbird Drive, Annandale","3/20/2018 - 3/20/2018, Every day, Daily Average",1895,1401,2563
"186","20001, Northwest Washington, Washington","26","9400 Pamlico Lane, Great Falls","3/20/2018 - 3/20/2018, Every day, Daily Average",1656,1267,2164
