"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","3/16/2018 - 3/16/2018, Every day, Daily Average",929,620,1389
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","3/16/2018 - 3/16/2018, Every day, Daily Average",1727,1364,2185
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","3/16/2018 - 3/16/2018, Every day, Daily Average",1345,1027,1759
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","3/16/2018 - 3/16/2018, Every day, Daily Average",1715,1397,2104
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","3/16/2018 - 3/16/2018, Every day, Daily Average",1102,814,1491
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","3/16/2018 - 3/16/2018, Every day, Daily Average",1504,1217,1858
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","3/16/2018 - 3/16/2018, Every day, Daily Average",329,160,674
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","3/16/2018 - 3/16/2018, Every day, Daily Average",234,96,569
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","3/16/2018 - 3/16/2018, Every day, Daily Average",1271,985,1638
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","3/16/2018 - 3/16/2018, Every day, Daily Average",844,570,1248
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","3/16/2018 - 3/16/2018, Every day, Daily Average",1530,1193,1961
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","3/16/2018 - 3/16/2018, Every day, Daily Average",2314,1460,3666
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","3/16/2018 - 3/16/2018, Every day, Daily Average",1760,1431,2164
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","3/16/2018 - 3/16/2018, Every day, Daily Average",2080,1745,2479
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","3/16/2018 - 3/16/2018, Every day, Daily Average",1867,1484,2348
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","3/16/2018 - 3/16/2018, Every day, Daily Average",1545,1153,2069
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","3/16/2018 - 3/16/2018, Every day, Daily Average",741,494,1110
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","3/16/2018 - 3/16/2018, Every day, Daily Average",599,375,954
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","3/16/2018 - 3/16/2018, Every day, Daily Average",1097,807,1490
"186","20001, Northwest Washington, Washington","22","6500 Park View Court, West Springfield","3/16/2018 - 3/16/2018, Every day, Daily Average",1824,1380,2410
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","3/16/2018 - 3/16/2018, Every day, Daily Average",1262,972,1638
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","3/16/2018 - 3/16/2018, Every day, Daily Average",1706,1295,2246
"186","20001, Northwest Washington, Washington","25","8200 Mockingbird Drive, Annandale","3/16/2018 - 3/16/2018, Every day, Daily Average",1588,1137,2216
"186","20001, Northwest Washington, Washington","26","9400 Pamlico Lane, Great Falls","3/16/2018 - 3/16/2018, Every day, Daily Average",1499,1141,1969
"186","20001, Northwest Washington, Washington","27","6200 Everglades Drive, Alexandria","3/16/2018 - 3/16/2018, Every day, Daily Average",1445,1036,2014
