"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",839,572,1228
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1716,1303,2259
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1491,1043,2131
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1750,1415,2162
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1159,747,1796
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1462,1157,1847
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",303,149,615
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",214,88,514
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1315,951,1817
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",815,553,1200
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1554,1156,2088
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",2357,1761,3152
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","3/12/2018 - 3/12/2018, Every day, Daily Average",1734,1392,2158
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","3/12/2018 - 3/12/2018, Every day, Daily Average",2072,1604,2675
"186","20001, Northwest Washington, Washington","16","8800 Walden Road, Silver Spring","3/12/2018 - 3/12/2018, Every day, Daily Average",2150,1627,2839
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","3/12/2018 - 3/12/2018, Every day, Daily Average",1840,1430,2366
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","3/12/2018 - 3/12/2018, Every day, Daily Average",1490,1121,1980
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","3/12/2018 - 3/12/2018, Every day, Daily Average",603,440,826
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","3/12/2018 - 3/12/2018, Every day, Daily Average",544,349,845
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","3/12/2018 - 3/12/2018, Every day, Daily Average",987,774,1257
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","3/12/2018 - 3/12/2018, Every day, Daily Average",1157,838,1597
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","3/12/2018 - 3/12/2018, Every day, Daily Average",1595,1303,1951
"186","20001, Northwest Washington, Washington","25","8200 Mockingbird Drive, Annandale","3/12/2018 - 3/12/2018, Every day, Daily Average",1550,1162,2067
"186","20001, Northwest Washington, Washington","26","9400 Pamlico Lane, Great Falls","3/12/2018 - 3/12/2018, Every day, Daily Average",1423,1136,1782
"186","20001, Northwest Washington, Washington","27","6200 Everglades Drive, Alexandria","3/12/2018 - 3/12/2018, Every day, Daily Average",1393,1113,1742
"186","20001, Northwest Washington, Washington","28","2100 North Scott Street, North Highland, Arlington","3/12/2018 - 3/12/2018, Every day, Daily Average",810,587,1117
"186","20001, Northwest Washington, Washington","29","700 Carpenter Road, Potomac Yard, Alexandria","3/12/2018 - 3/12/2018, Every day, Daily Average",819,600,1116
"186","20001, Northwest Washington, Washington","30","0 Auburn Court, Potomac West, Alexandria","3/12/2018 - 3/12/2018, Every day, Daily Average",1048,762,1440
"186","20001, Northwest Washington, Washington","31","1000 C Street Northeast, Northeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",777,574,1050
"186","20001, Northwest Washington, Washington","32","2600 13th Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",765,549,1064
"186","20001, Northwest Washington, Washington","33","4400 E Street Southeast, Benning Ridge, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1676,1185,2369
"186","20001, Northwest Washington, Washington","34","1700 Independence Avenue Southeast, Southeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1104,834,1459
"186","20001, Northwest Washington, Washington","35","2100 1st Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",782,559,1093
"186","20001, Northwest Washington, Washington","36","500 17th Street Northeast, Northeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1038,787,1368
"186","20001, Northwest Washington, Washington","37","3500 Toledo Terrace, Chillum","3/12/2018 - 3/12/2018, Every day, Daily Average",1953,1513,2520
"186","20001, Northwest Washington, Washington","38","5300 Westport Road, Chevy Chase","3/12/2018 - 3/12/2018, Every day, Daily Average",1665,1317,2104
"186","20001, Northwest Washington, Washington","39","Woodrow Wilson Memorial Bridge, Old Town, Alexandria","3/12/2018 - 3/12/2018, Every day, Daily Average",1293,932,1791
"186","20001, Northwest Washington, Washington","40","6000 Rixey Drive, Fair Haven, Alexandria","3/12/2018 - 3/12/2018, Every day, Daily Average",1521,1124,2057
"186","20001, Northwest Washington, Washington","41","2000 Rosedale Street Northeast, Northeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1165,901,1506
"186","20001, Northwest Washington, Washington","42","4200 10th Street Northeast, Northeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1162,884,1526
"186","20001, Northwest Washington, Washington","43","900 Randolph Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1065,792,1431
"186","20001, Northwest Washington, Washington","44","1200 New Jersey Avenue Southeast, Southeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",544,359,822
"186","20001, Northwest Washington, Washington","45","0 L Place Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",224,86,579
"186","20001, Northwest Washington, Washington","46","1900 Anacostia Drive, Southeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",786,537,1148
"186","20001, Northwest Washington, Washington","47","0 S Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",649,458,919
"186","20001, Northwest Washington, Washington","48","3500 Commodore Joshua Barney Drive Northeast, Northeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1130,718,1777
"186","20001, Northwest Washington, Washington","49","2700 10th Street Northeast, Northeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1019,751,1382
"186","20001, Northwest Washington, Washington","50","5700 Chevy Chase Parkway Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1645,1322,2046
"186","20001, Northwest Washington, Washington","51","1300 Underwood Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1472,1129,1918
"186","20001, Northwest Washington, Washington","52","200 Quackenbos Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1442,1081,1922
"186","20001, Northwest Washington, Washington","53","600 Atlantic Street Southeast, Southeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1198,969,1480
"186","20001, Northwest Washington, Washington","54","3300 Clay Street Northeast, Northeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1006,670,1508
"186","20001, Northwest Washington, Washington","55","500 Q Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",428,263,694
"186","20001, Northwest Washington, Washington","56","Center Leg Freeway, Southwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",445,290,682
"186","20001, Northwest Washington, Washington","57","600 Edgewood Street Northeast, Northeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",876,638,1202
"186","20001, Northwest Washington, Washington","58","3100 13th Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",909,660,1251
"186","20001, Northwest Washington, Washington","59","2800 45th Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1267,898,1786
"186","20001, Northwest Washington, Washington","60","3200 Dubois Place Southeast, Southeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1001,612,1636
"186","20001, Northwest Washington, Washington","61","1400 15th Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",407,253,653
"186","20001, Northwest Washington, Washington","62","1800 W Street Southeast, Southeast Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1002,731,1372
"186","20001, Northwest Washington, Washington","63","4400 40th Street, Brentwood","3/12/2018 - 3/12/2018, Every day, Daily Average",1544,1146,2079
"186","20001, Northwest Washington, Washington","64","1800 Ontario Place Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",1030,753,1407
"186","20001, Northwest Washington, Washington","65","1900 15th Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",619,427,897
"186","20001, Northwest Washington, Washington","66","1400 K Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",209,90,480
"186","20001, Northwest Washington, Washington","67","900 Q Street Northwest, Northwest Washington, Washington","3/12/2018 - 3/12/2018, Every day, Daily Average",436,273,695
"186","20001, Northwest Washington, Washington","68","8800 Springfield Road, Laurel","3/12/2018 - 3/12/2018, Every day, Daily Average",1876,1341,2622
"186","20001, Northwest Washington, Washington","69","12500 Farm Road, Greater Upper Marlboro, Upper Marlboro","3/12/2018 - 3/12/2018, Every day, Daily Average",2121,1577,2852
"186","20001, Northwest Washington, Washington","70","3600 Anton Terrace, District Heights","3/12/2018 - 3/12/2018, Every day, Daily Average",1823,1323,2511
"186","20001, Northwest Washington, Washington","71","5600 Somerset House II, Wisconsin Avenue, Chevy Chase","3/12/2018 - 3/12/2018, Every day, Daily Average",1757,1394,2213
"186","20001, Northwest Washington, Washington","72","4900 Hampden Lane, Bethesda","3/12/2018 - 3/12/2018, Every day, Daily Average",2009,1601,2519
"186","20001, Northwest Washington, Washington","73","3300 Chillum Road, Mount Rainier","3/12/2018 - 3/12/2018, Every day, Daily Average",1479,1195,1830
"186","20001, Northwest Washington, Washington","74","11100 Rodeo Court, Upper Marlboro","3/12/2018 - 3/12/2018, Every day, Daily Average",1989,1481,2670
"186","20001, Northwest Washington, Washington","75","4900 Blackfoot Road, Hollywood, College Park","3/12/2018 - 3/12/2018, Every day, Daily Average",2431,1547,3818
"186","20001, Northwest Washington, Washington","76","7300 16th Place, Hyattsville","3/12/2018 - 3/12/2018, Every day, Daily Average",1889,1428,2497
"186","20001, Northwest Washington, Washington","77","3200 Donnell Drive, Forestville","3/12/2018 - 3/12/2018, Every day, Daily Average",1800,1311,2470
"186","20001, Northwest Washington, Washington","78","5000 Roseld Court, Oxon Hill","3/12/2018 - 3/12/2018, Every day, Daily Average",1506,1131,2003
"186","20001, Northwest Washington, Washington","79","2200 Washington Avenue, Silver Spring","3/12/2018 - 3/12/2018, Every day, Daily Average",2072,1538,2789
"186","20001, Northwest Washington, Washington","80","3100 West Avenue, District Heights","3/12/2018 - 3/12/2018, Every day, Daily Average",1782,1302,2438
"186","20001, Northwest Washington, Washington","81","1600 Nova Avenue, Capitol Heights","3/12/2018 - 3/12/2018, Every day, Daily Average",1456,1027,2063
"186","20001, Northwest Washington, Washington","82","2000 South Eads Street, Crystal City, Arlington","3/12/2018 - 3/12/2018, Every day, Daily Average",686,476,988
"186","20001, Northwest Washington, Washington","83","500 Ethan Allen Avenue, Takoma Park","3/12/2018 - 3/12/2018, Every day, Daily Average",1654,1201,2276
"186","20001, Northwest Washington, Washington","84","7700 Oxman Road, Hyattsville","3/12/2018 - 3/12/2018, Every day, Daily Average",1599,1249,2045
"186","20001, Northwest Washington, Washington","85","100 Lakeside Drive, Greenbelt","3/12/2018 - 3/12/2018, Every day, Daily Average",1692,1168,2450
"186","20001, Northwest Washington, Washington","86","9100 Fairview Road, Silver Spring","3/12/2018 - 3/12/2018, Every day, Daily Average",2080,1716,2520
"186","20001, Northwest Washington, Washington","87","7600 Greenbrook Drive, Greenbelt","3/12/2018 - 3/12/2018, Every day, Daily Average",1625,1148,2299
"186","20001, Northwest Washington, Washington","88","5000 Newport Avenue, Bethesda","3/12/2018 - 3/12/2018, Every day, Daily Average",1406,1085,1820
"186","20001, Northwest Washington, Washington","89","10000 Oaklyn Drive, Potomac","3/12/2018 - 3/12/2018, Every day, Daily Average",1410,1073,1852
"186","20001, Northwest Washington, Washington","90","11400 Macarthur Boulevard Northwest, Potomac","3/12/2018 - 3/12/2018, Every day, Daily Average",1352,1096,1666
"186","20001, Northwest Washington, Washington","91","6400 Walhonding Road, Bethesda","3/12/2018 - 3/12/2018, Every day, Daily Average",1393,1048,1850
