"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",1048,642,1710
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",1756,1385,2226
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",1352,1033,1767
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",1782,1431,2218
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",1146,830,1582
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",1479,1154,1893
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",324,157,667
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",225,98,515
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",1263,986,1617
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",843,560,1267
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",1539,1220,1940
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","2/27/2018 - 2/27/2018, Every day, Daily Average",1735,1406,2140
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","2/27/2018 - 2/27/2018, Every day, Daily Average",2241,1769,2838
"186","20001, Northwest Washington, Washington","16","8800 Walden Road, Silver Spring","2/27/2018 - 2/27/2018, Every day, Daily Average",2235,1853,2694
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","2/27/2018 - 2/27/2018, Every day, Daily Average",1946,1534,2467
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","2/27/2018 - 2/27/2018, Every day, Daily Average",1721,1130,2618
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","2/27/2018 - 2/27/2018, Every day, Daily Average",732,464,1152
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","2/27/2018 - 2/27/2018, Every day, Daily Average",618,374,1018
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","2/27/2018 - 2/27/2018, Every day, Daily Average",1071,785,1460
"186","20001, Northwest Washington, Washington","22","6500 Park View Court, West Springfield","2/27/2018 - 2/27/2018, Every day, Daily Average",2712,1723,4266
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","2/27/2018 - 2/27/2018, Every day, Daily Average",1289,931,1783
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","2/27/2018 - 2/27/2018, Every day, Daily Average",1685,1281,2215
"186","20001, Northwest Washington, Washington","25","8200 Mockingbird Drive, Annandale","2/27/2018 - 2/27/2018, Every day, Daily Average",1877,1193,2951
"186","20001, Northwest Washington, Washington","26","9400 Pamlico Lane, Great Falls","2/27/2018 - 2/27/2018, Every day, Daily Average",1661,1129,2443
"186","20001, Northwest Washington, Washington","27","6200 Everglades Drive, Alexandria","2/27/2018 - 2/27/2018, Every day, Daily Average",2079,1469,2940
"186","20001, Northwest Washington, Washington","28","2100 North Scott Street, North Highland, Arlington","2/27/2018 - 2/27/2018, Every day, Daily Average",852,589,1231
"186","20001, Northwest Washington, Washington","29","700 Carpenter Road, Potomac Yard, Alexandria","2/27/2018 - 2/27/2018, Every day, Daily Average",915,623,1342
"186","20001, Northwest Washington, Washington","30","0 Auburn Court, Potomac West, Alexandria","2/27/2018 - 2/27/2018, Every day, Daily Average",1328,872,2021
"186","20001, Northwest Washington, Washington","31","1000 C Street Northeast, Northeast Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",845,608,1174
"186","20001, Northwest Washington, Washington","32","2600 13th Street Northwest, Northwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",757,552,1038
"186","20001, Northwest Washington, Washington","33","4400 E Street Southeast, Benning Ridge, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",1670,1245,2239
"186","20001, Northwest Washington, Washington","34","1700 Independence Avenue Southeast, Southeast Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",1174,844,1632
"186","20001, Northwest Washington, Washington","35","2100 1st Street Northwest, Northwest Washington, Washington","2/27/2018 - 2/27/2018, Every day, Daily Average",780,540,1125
