"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",688,493,958
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1705,1388,2093
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1181,942,1479
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1708,1394,2092
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",939,735,1198
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1463,1157,1849
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",262,135,507
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",187,79,439
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1184,937,1495
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",692,490,977
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1512,1210,1887
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1398,1111,1759
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","1/13/2018 - 1/13/2018, Every day, Daily Average",1773,1397,2249
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","1/13/2018 - 1/13/2018, Every day, Daily Average",1831,1509,2220
"186","20001, Northwest Washington, Washington","16","8800 Walden Road, Silver Spring","1/13/2018 - 1/13/2018, Every day, Daily Average",1946,1646,2300
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","1/13/2018 - 1/13/2018, Every day, Daily Average",1866,1519,2291
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","1/13/2018 - 1/13/2018, Every day, Daily Average",1352,1179,1549
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","1/13/2018 - 1/13/2018, Every day, Daily Average",523,396,689
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","1/13/2018 - 1/13/2018, Every day, Daily Average",462,311,685
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","1/13/2018 - 1/13/2018, Every day, Daily Average",947,773,1159
"186","20001, Northwest Washington, Washington","22","6500 Park View Court, West Springfield","1/13/2018 - 1/13/2018, Every day, Daily Average",1503,1371,1646
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","1/13/2018 - 1/13/2018, Every day, Daily Average",1115,955,1300
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","1/13/2018 - 1/13/2018, Every day, Daily Average",1507,1205,1884
"186","20001, Northwest Washington, Washington","25","8200 Mockingbird Drive, Annandale","1/13/2018 - 1/13/2018, Every day, Daily Average",1532,1116,2101
"186","20001, Northwest Washington, Washington","26","9400 Pamlico Lane, Great Falls","1/13/2018 - 1/13/2018, Every day, Daily Average",1300,1129,1496
"186","20001, Northwest Washington, Washington","27","6200 Everglades Drive, Alexandria","1/13/2018 - 1/13/2018, Every day, Daily Average",1131,893,1431
"186","20001, Northwest Washington, Washington","28","2100 North Scott Street, North Highland, Arlington","1/13/2018 - 1/13/2018, Every day, Daily Average",735,541,997
"186","20001, Northwest Washington, Washington","29","700 Carpenter Road, Potomac Yard, Alexandria","1/13/2018 - 1/13/2018, Every day, Daily Average",748,583,958
"186","20001, Northwest Washington, Washington","30","0 Auburn Court, Potomac West, Alexandria","1/13/2018 - 1/13/2018, Every day, Daily Average",926,714,1199
"186","20001, Northwest Washington, Washington","31","1000 C Street Northeast, Northeast Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",674,531,854
"186","20001, Northwest Washington, Washington","32","2600 13th Street Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",753,568,998
"186","20001, Northwest Washington, Washington","33","4400 E Street Southeast, Benning Ridge, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1228,985,1530
"186","20001, Northwest Washington, Washington","34","1700 Independence Avenue Southeast, Southeast Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",949,727,1237
"186","20001, Northwest Washington, Washington","35","2100 1st Street Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",730,523,1017
"186","20001, Northwest Washington, Washington","36","500 17th Street Northeast, Northeast Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",938,722,1217
"186","20001, Northwest Washington, Washington","37","3500 Toledo Terrace, Chillum","1/13/2018 - 1/13/2018, Every day, Daily Average",1890,1548,2307
"186","20001, Northwest Washington, Washington","38","5300 Westport Road, Chevy Chase","1/13/2018 - 1/13/2018, Every day, Daily Average",1674,1354,2069
"186","20001, Northwest Washington, Washington","39","Woodrow Wilson Memorial Bridge, Old Town, Alexandria","1/13/2018 - 1/13/2018, Every day, Daily Average",1106,848,1441
"186","20001, Northwest Washington, Washington","40","6000 Rixey Drive, Fair Haven, Alexandria","1/13/2018 - 1/13/2018, Every day, Daily Average",1354,1088,1684
"186","20001, Northwest Washington, Washington","41","2000 Rosedale Street Northeast, Northeast Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1098,852,1414
"186","20001, Northwest Washington, Washington","42","4200 10th Street Northeast, Northeast Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1105,863,1413
"186","20001, Northwest Washington, Washington","43","900 Randolph Street Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1094,837,1428
"186","20001, Northwest Washington, Washington","44","1200 New Jersey Avenue Southeast, Southeast Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",461,327,649
"186","20001, Northwest Washington, Washington","45","0 L Place Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",204,83,497
"186","20001, Northwest Washington, Washington","46","1900 Anacostia Drive, Southeast Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",680,508,909
"186","20001, Northwest Washington, Washington","47","0 S Street Northwest, Northwest Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",625,445,877
"186","20001, Northwest Washington, Washington","48","3500 Commodore Joshua Barney Drive Northeast, Northeast Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1057,728,1534
"186","20001, Northwest Washington, Washington","49","2700 10th Street Northeast, Northeast Washington, Washington","1/13/2018 - 1/13/2018, Every day, Daily Average",1000,767,1303
