"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","1/3/2018 - 1/3/2018, Every day, Daily Average",807,536,1214
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","1/3/2018 - 1/3/2018, Every day, Daily Average",1707,1321,2204
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","1/3/2018 - 1/3/2018, Every day, Daily Average",1364,994,1871
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","1/3/2018 - 1/3/2018, Every day, Daily Average",1727,1354,2202
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","1/3/2018 - 1/3/2018, Every day, Daily Average",1004,773,1302
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","1/3/2018 - 1/3/2018, Every day, Daily Average",1416,1096,1828
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","1/3/2018 - 1/3/2018, Every day, Daily Average",295,148,585
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","1/3/2018 - 1/3/2018, Every day, Daily Average",208,88,489
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","1/3/2018 - 1/3/2018, Every day, Daily Average",1226,900,1669
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","1/3/2018 - 1/3/2018, Every day, Daily Average",792,534,1173
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","1/3/2018 - 1/3/2018, Every day, Daily Average",1524,1131,2052
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","1/3/2018 - 1/3/2018, Every day, Daily Average",2112,1436,3105
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","1/3/2018 - 1/3/2018, Every day, Daily Average",1782,1422,2232
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","1/3/2018 - 1/3/2018, Every day, Daily Average",2438,1817,3270
"186","20001, Northwest Washington, Washington","16","8800 Walden Road, Silver Spring","1/3/2018 - 1/3/2018, Every day, Daily Average",2490,1800,3442
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","1/3/2018 - 1/3/2018, Every day, Daily Average",1777,1407,2243
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","1/3/2018 - 1/3/2018, Every day, Daily Average",1401,1237,1586
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","1/3/2018 - 1/3/2018, Every day, Daily Average",608,435,849
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","1/3/2018 - 1/3/2018, Every day, Daily Average",546,350,850
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","1/3/2018 - 1/3/2018, Every day, Daily Average",1063,778,1451
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","1/3/2018 - 1/3/2018, Every day, Daily Average",1188,939,1501
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","1/3/2018 - 1/3/2018, Every day, Daily Average",1582,1198,2088
"186","20001, Northwest Washington, Washington","25","8200 Mockingbird Drive, Annandale","1/3/2018 - 1/3/2018, Every day, Daily Average",1400,1160,1689
"186","20001, Northwest Washington, Washington","26","9400 Pamlico Lane, Great Falls","1/3/2018 - 1/3/2018, Every day, Daily Average",1458,1140,1864
"186","20001, Northwest Washington, Washington","27","6200 Everglades Drive, Alexandria","1/3/2018 - 1/3/2018, Every day, Daily Average",1226,978,1535
"186","20001, Northwest Washington, Washington","28","2100 North Scott Street, North Highland, Arlington","1/3/2018 - 1/3/2018, Every day, Daily Average",808,548,1189
