"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","3/1/2018 - 3/1/2018, Every day, Daily Average",853,565,1285
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","3/1/2018 - 3/1/2018, Every day, Daily Average",1711,1336,2189
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","3/1/2018 - 3/1/2018, Every day, Daily Average",1367,1033,1808
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","3/1/2018 - 3/1/2018, Every day, Daily Average",1753,1421,2161
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","3/1/2018 - 3/1/2018, Every day, Daily Average",1156,823,1622
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","3/1/2018 - 3/1/2018, Every day, Daily Average",1436,1120,1840
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","3/1/2018 - 3/1/2018, Every day, Daily Average",297,152,579
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","3/1/2018 - 3/1/2018, Every day, Daily Average",211,88,501
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","3/1/2018 - 3/1/2018, Every day, Daily Average",1272,966,1673
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","3/1/2018 - 3/1/2018, Every day, Daily Average",814,548,1207
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","3/1/2018 - 3/1/2018, Every day, Daily Average",1551,1194,2013
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","3/1/2018 - 3/1/2018, Every day, Daily Average",1756,1175,2623
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","3/1/2018 - 3/1/2018, Every day, Daily Average",1779,1435,2203
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","3/1/2018 - 3/1/2018, Every day, Daily Average",2006,1609,2500
"186","20001, Northwest Washington, Washington","16","8800 Walden Road, Silver Spring","3/1/2018 - 3/1/2018, Every day, Daily Average",2143,1696,2706
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","3/1/2018 - 3/1/2018, Every day, Daily Average",1837,1438,2346
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","3/1/2018 - 3/1/2018, Every day, Daily Average",1661,1395,1976
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","3/1/2018 - 3/1/2018, Every day, Daily Average",654,475,898
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","3/1/2018 - 3/1/2018, Every day, Daily Average",540,354,821
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","3/1/2018 - 3/1/2018, Every day, Daily Average",1102,800,1516
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","3/1/2018 - 3/1/2018, Every day, Daily Average",1270,955,1688
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","3/1/2018 - 3/1/2018, Every day, Daily Average",1700,1323,2183
"186","20001, Northwest Washington, Washington","25","8200 Mockingbird Drive, Annandale","3/1/2018 - 3/1/2018, Every day, Daily Average",1579,1268,1964
"186","20001, Northwest Washington, Washington","26","9400 Pamlico Lane, Great Falls","3/1/2018 - 3/1/2018, Every day, Daily Average",1555,1152,2097
"186","20001, Northwest Washington, Washington","27","6200 Everglades Drive, Alexandria","3/1/2018 - 3/1/2018, Every day, Daily Average",1324,1039,1686
