"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","2/14/2018 - 2/14/2018, Every day, Daily Average",1029,638,1658
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","2/14/2018 - 2/14/2018, Every day, Daily Average",1748,1367,2234
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","2/14/2018 - 2/14/2018, Every day, Daily Average",1425,1008,2014
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","2/14/2018 - 2/14/2018, Every day, Daily Average",1852,1506,2276
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","2/14/2018 - 2/14/2018, Every day, Daily Average",1145,796,1646
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","2/14/2018 - 2/14/2018, Every day, Daily Average",1472,1151,1881
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","2/14/2018 - 2/14/2018, Every day, Daily Average",325,159,661
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","2/14/2018 - 2/14/2018, Every day, Daily Average",235,100,551
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","2/14/2018 - 2/14/2018, Every day, Daily Average",1259,877,1806
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","2/14/2018 - 2/14/2018, Every day, Daily Average",867,570,1317
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","2/14/2018 - 2/14/2018, Every day, Daily Average",1568,1216,2020
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","2/14/2018 - 2/14/2018, Every day, Daily Average",2151,1329,3480
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","2/14/2018 - 2/14/2018, Every day, Daily Average",1744,1393,2182
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","2/14/2018 - 2/14/2018, Every day, Daily Average",1776,1490,2116
"186","20001, Northwest Washington, Washington","16","8800 Walden Road, Silver Spring","2/14/2018 - 2/14/2018, Every day, Daily Average",1917,1609,2283
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","2/14/2018 - 2/14/2018, Every day, Daily Average",1855,1501,2291
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","2/14/2018 - 2/14/2018, Every day, Daily Average",1630,1232,2154
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","2/14/2018 - 2/14/2018, Every day, Daily Average",705,470,1057
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","2/14/2018 - 2/14/2018, Every day, Daily Average",596,373,951
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","2/14/2018 - 2/14/2018, Every day, Daily Average",1036,776,1381
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","2/14/2018 - 2/14/2018, Every day, Daily Average",1185,926,1516
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","2/14/2018 - 2/14/2018, Every day, Daily Average",1650,1278,2129
