"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","1/19/2018 - 1/19/2018, Every day, Daily Average",1079,685,1699
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","1/19/2018 - 1/19/2018, Every day, Daily Average",1810,1443,2270
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","1/19/2018 - 1/19/2018, Every day, Daily Average",1349,989,1839
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","1/19/2018 - 1/19/2018, Every day, Daily Average",1782,1500,2116
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","1/19/2018 - 1/19/2018, Every day, Daily Average",1086,788,1495
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","1/19/2018 - 1/19/2018, Every day, Daily Average",1514,1188,1929
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","1/19/2018 - 1/19/2018, Every day, Daily Average",373,176,789
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","1/19/2018 - 1/19/2018, Every day, Daily Average",277,107,714
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","1/19/2018 - 1/19/2018, Every day, Daily Average",1275,974,1668
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","1/19/2018 - 1/19/2018, Every day, Daily Average",868,570,1321
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","1/19/2018 - 1/19/2018, Every day, Daily Average",1584,1272,1971
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","1/19/2018 - 1/19/2018, Every day, Daily Average",2505,1693,3705
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","1/19/2018 - 1/19/2018, Every day, Daily Average",1763,1419,2188
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","1/19/2018 - 1/19/2018, Every day, Daily Average",2053,1520,2771
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","1/19/2018 - 1/19/2018, Every day, Daily Average",1945,1561,2422
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","1/19/2018 - 1/19/2018, Every day, Daily Average",2022,1320,3095
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","1/19/2018 - 1/19/2018, Every day, Daily Average",795,509,1240
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","1/19/2018 - 1/19/2018, Every day, Daily Average",650,394,1072
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","1/19/2018 - 1/19/2018, Every day, Daily Average",1075,802,1439
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","1/19/2018 - 1/19/2018, Every day, Daily Average",1229,962,1568
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","1/19/2018 - 1/19/2018, Every day, Daily Average",1754,1358,2264
"186","20001, Northwest Washington, Washington","25","8200 Mockingbird Drive, Annandale","1/19/2018 - 1/19/2018, Every day, Daily Average",1862,1252,2767
"186","20001, Northwest Washington, Washington","26","9400 Pamlico Lane, Great Falls","1/19/2018 - 1/19/2018, Every day, Daily Average",1589,1199,2104
"186","20001, Northwest Washington, Washington","27","6200 Everglades Drive, Alexandria","1/19/2018 - 1/19/2018, Every day, Daily Average",1760,1149,2694
