"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","1/10/2018 - 1/10/2018, Every day, Daily Average",941,629,1407
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","1/10/2018 - 1/10/2018, Every day, Daily Average",1759,1342,2304
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","1/10/2018 - 1/10/2018, Every day, Daily Average",1338,1003,1784
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","1/10/2018 - 1/10/2018, Every day, Daily Average",1871,1555,2250
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","1/10/2018 - 1/10/2018, Every day, Daily Average",1136,814,1584
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","1/10/2018 - 1/10/2018, Every day, Daily Average",1377,1065,1779
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","1/10/2018 - 1/10/2018, Every day, Daily Average",296,153,571
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","1/10/2018 - 1/10/2018, Every day, Daily Average",216,95,489
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","1/10/2018 - 1/10/2018, Every day, Daily Average",1261,944,1683
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","1/10/2018 - 1/10/2018, Every day, Daily Average",804,534,1209
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","1/10/2018 - 1/10/2018, Every day, Daily Average",1609,1226,2111
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","1/10/2018 - 1/10/2018, Every day, Daily Average",2058,1392,3041
