"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",676,495,923
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1601,1338,1915
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1176,952,1451
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1709,1463,1996
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1001,755,1325
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1441,1166,1779
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",272,141,523
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",198,84,462
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1169,900,1517
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",696,488,992
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1478,1186,1841
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1685,1190,2385
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","3/3/2018 - 3/3/2018, Every day, Daily Average",1721,1408,2102
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","3/3/2018 - 3/3/2018, Every day, Daily Average",2226,1839,2693
"186","20001, Northwest Washington, Washington","16","8800 Walden Road, Silver Spring","3/3/2018 - 3/3/2018, Every day, Daily Average",2346,2015,2730
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","3/3/2018 - 3/3/2018, Every day, Daily Average",1744,1452,2094
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","3/3/2018 - 3/3/2018, Every day, Daily Average",1337,1135,1574
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","3/3/2018 - 3/3/2018, Every day, Daily Average",575,415,794
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","3/3/2018 - 3/3/2018, Every day, Daily Average",482,323,717
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","3/3/2018 - 3/3/2018, Every day, Daily Average",977,753,1266
"186","20001, Northwest Washington, Washington","22","6500 Park View Court, West Springfield","3/3/2018 - 3/3/2018, Every day, Daily Average",1461,1223,1745
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","3/3/2018 - 3/3/2018, Every day, Daily Average",1145,918,1428
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","3/3/2018 - 3/3/2018, Every day, Daily Average",1445,1176,1774
"186","20001, Northwest Washington, Washington","25","8200 Mockingbird Drive, Annandale","3/3/2018 - 3/3/2018, Every day, Daily Average",1525,1086,2140
"186","20001, Northwest Washington, Washington","26","9400 Pamlico Lane, Great Falls","3/3/2018 - 3/3/2018, Every day, Daily Average",1379,1083,1754
"186","20001, Northwest Washington, Washington","27","6200 Everglades Drive, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",1230,993,1522
"186","20001, Northwest Washington, Washington","28","2100 North Scott Street, North Highland, Arlington","3/3/2018 - 3/3/2018, Every day, Daily Average",706,517,962
"186","20001, Northwest Washington, Washington","29","700 Carpenter Road, Potomac Yard, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",794,602,1046
"186","20001, Northwest Washington, Washington","30","0 Auburn Court, Potomac West, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",927,716,1199
"186","20001, Northwest Washington, Washington","31","1000 C Street Northeast, Northeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",666,528,839
"186","20001, Northwest Washington, Washington","32","2600 13th Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",771,581,1021
"186","20001, Northwest Washington, Washington","33","4400 E Street Southeast, Benning Ridge, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1344,989,1825
"186","20001, Northwest Washington, Washington","34","1700 Independence Avenue Southeast, Southeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",884,720,1084
"186","20001, Northwest Washington, Washington","35","2100 1st Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",765,555,1054
"186","20001, Northwest Washington, Washington","36","500 17th Street Northeast, Northeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",933,738,1178
"186","20001, Northwest Washington, Washington","37","3500 Toledo Terrace, Chillum","3/3/2018 - 3/3/2018, Every day, Daily Average",2031,1703,2421
"186","20001, Northwest Washington, Washington","38","5300 Westport Road, Chevy Chase","3/3/2018 - 3/3/2018, Every day, Daily Average",1652,1366,1997
"186","20001, Northwest Washington, Washington","39","Woodrow Wilson Memorial Bridge, Old Town, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",1051,859,1285
"186","20001, Northwest Washington, Washington","40","6000 Rixey Drive, Fair Haven, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",1287,1020,1623
"186","20001, Northwest Washington, Washington","41","2000 Rosedale Street Northeast, Northeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1042,833,1302
"186","20001, Northwest Washington, Washington","42","4200 10th Street Northeast, Northeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1132,866,1478
"186","20001, Northwest Washington, Washington","43","900 Randolph Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1093,844,1414
"186","20001, Northwest Washington, Washington","44","1200 New Jersey Avenue Southeast, Southeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",473,333,670
"186","20001, Northwest Washington, Washington","45","0 L Place Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",222,91,539
"186","20001, Northwest Washington, Washington","46","1900 Anacostia Drive, Southeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",706,517,962
"186","20001, Northwest Washington, Washington","47","0 S Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",641,460,892
"186","20001, Northwest Washington, Washington","48","3500 Commodore Joshua Barney Drive Northeast, Northeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",974,701,1352
"186","20001, Northwest Washington, Washington","49","2700 10th Street Northeast, Northeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1053,808,1371
"186","20001, Northwest Washington, Washington","50","5700 Chevy Chase Parkway Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1677,1398,2011
"186","20001, Northwest Washington, Washington","51","1300 Underwood Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1552,1239,1942
"186","20001, Northwest Washington, Washington","52","200 Quackenbos Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1269,857,1877
"186","20001, Northwest Washington, Washington","53","600 Atlantic Street Southeast, Southeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",965,725,1282
"186","20001, Northwest Washington, Washington","54","3300 Clay Street Northeast, Northeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",837,617,1134
"186","20001, Northwest Washington, Washington","55","500 Q Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",433,276,677
"186","20001, Northwest Washington, Washington","56","Center Leg Freeway, Southwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",391,268,569
"186","20001, Northwest Washington, Washington","57","600 Edgewood Street Northeast, Northeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",854,648,1124
"186","20001, Northwest Washington, Washington","58","3100 13th Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",935,710,1230
"186","20001, Northwest Washington, Washington","59","2800 45th Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1193,891,1596
"186","20001, Northwest Washington, Washington","60","3200 Dubois Place Southeast, Southeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",810,585,1121
"186","20001, Northwest Washington, Washington","61","1400 15th Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",401,253,633
"186","20001, Northwest Washington, Washington","62","1800 W Street Southeast, Southeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",962,746,1239
"186","20001, Northwest Washington, Washington","63","4400 40th Street, Brentwood","3/3/2018 - 3/3/2018, Every day, Daily Average",1396,1088,1790
"186","20001, Northwest Washington, Washington","64","1800 Ontario Place Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1046,778,1404
"186","20001, Northwest Washington, Washington","65","1900 15th Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",605,431,847
"186","20001, Northwest Washington, Washington","66","1400 K Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",199,90,436
"186","20001, Northwest Washington, Washington","67","900 Q Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",428,283,646
"186","20001, Northwest Washington, Washington","68","8800 Springfield Road, Laurel","3/3/2018 - 3/3/2018, Every day, Daily Average",1608,1248,2070
"186","20001, Northwest Washington, Washington","69","12500 Farm Road, Greater Upper Marlboro, Upper Marlboro","3/3/2018 - 3/3/2018, Every day, Daily Average",1716,1362,2161
"186","20001, Northwest Washington, Washington","70","3600 Anton Terrace, District Heights","3/3/2018 - 3/3/2018, Every day, Daily Average",1586,1227,2048
"186","20001, Northwest Washington, Washington","71","5600 Somerset House II, Wisconsin Avenue, Chevy Chase","3/3/2018 - 3/3/2018, Every day, Daily Average",1689,1405,2029
"186","20001, Northwest Washington, Washington","72","4900 Hampden Lane, Bethesda","3/3/2018 - 3/3/2018, Every day, Daily Average",1928,1584,2345
"186","20001, Northwest Washington, Washington","73","3300 Chillum Road, Mount Rainier","3/3/2018 - 3/3/2018, Every day, Daily Average",1476,1181,1843
"186","20001, Northwest Washington, Washington","74","11100 Rodeo Court, Upper Marlboro","3/3/2018 - 3/3/2018, Every day, Daily Average",1729,1368,2185
"186","20001, Northwest Washington, Washington","75","4900 Blackfoot Road, Hollywood, College Park","3/3/2018 - 3/3/2018, Every day, Daily Average",1964,1507,2558
"186","20001, Northwest Washington, Washington","76","7300 16th Place, Hyattsville","3/3/2018 - 3/3/2018, Every day, Daily Average",2019,1501,2714
"186","20001, Northwest Washington, Washington","77","3200 Donnell Drive, Forestville","3/3/2018 - 3/3/2018, Every day, Daily Average",1527,1116,2089
"186","20001, Northwest Washington, Washington","78","5000 Roseld Court, Oxon Hill","3/3/2018 - 3/3/2018, Every day, Daily Average",1146,883,1486
"186","20001, Northwest Washington, Washington","79","2200 Washington Avenue, Silver Spring","3/3/2018 - 3/3/2018, Every day, Daily Average",1698,1381,2087
"186","20001, Northwest Washington, Washington","80","3100 West Avenue, District Heights","3/3/2018 - 3/3/2018, Every day, Daily Average",1606,1215,2122
"186","20001, Northwest Washington, Washington","81","1600 Nova Avenue, Capitol Heights","3/3/2018 - 3/3/2018, Every day, Daily Average",1224,898,1667
"186","20001, Northwest Washington, Washington","82","2000 South Eads Street, Crystal City, Arlington","3/3/2018 - 3/3/2018, Every day, Daily Average",648,454,923
"186","20001, Northwest Washington, Washington","83","500 Ethan Allen Avenue, Takoma Park","3/3/2018 - 3/3/2018, Every day, Daily Average",1651,1253,2175
"186","20001, Northwest Washington, Washington","84","7700 Oxman Road, Hyattsville","3/3/2018 - 3/3/2018, Every day, Daily Average",1447,1151,1818
"186","20001, Northwest Washington, Washington","85","100 Lakeside Drive, Greenbelt","3/3/2018 - 3/3/2018, Every day, Daily Average",1586,1256,2002
"186","20001, Northwest Washington, Washington","86","9100 Fairview Road, Silver Spring","3/3/2018 - 3/3/2018, Every day, Daily Average",1987,1687,2340
"186","20001, Northwest Washington, Washington","87","7600 Greenbrook Drive, Greenbelt","3/3/2018 - 3/3/2018, Every day, Daily Average",1396,1090,1787
"186","20001, Northwest Washington, Washington","88","5000 Newport Avenue, Bethesda","3/3/2018 - 3/3/2018, Every day, Daily Average",1467,1156,1861
"186","20001, Northwest Washington, Washington","89","10000 Oaklyn Drive, Potomac","3/3/2018 - 3/3/2018, Every day, Daily Average",1417,1166,1721
"186","20001, Northwest Washington, Washington","90","11400 Macarthur Boulevard Northwest, Potomac","3/3/2018 - 3/3/2018, Every day, Daily Average",1344,1084,1666
"186","20001, Northwest Washington, Washington","91","6400 Walhonding Road, Bethesda","3/3/2018 - 3/3/2018, Every day, Daily Average",1371,1127,1667
"186","20001, Northwest Washington, Washington","92","3100 North Nelson Street, Bellevue Forest, Arlington","3/3/2018 - 3/3/2018, Every day, Daily Average",821,618,1089
"186","20001, Northwest Washington, Washington","93","6400 Vale Street, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",1052,789,1401
"186","20001, Northwest Washington, Washington","94","6300 8th Circle, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",930,726,1191
"186","20001, Northwest Washington, Washington","95","1800 South Stafford Street, Douglas Park, Arlington","3/3/2018 - 3/3/2018, Every day, Daily Average",904,695,1175
"186","20001, Northwest Washington, Washington","96","7300 Beverly Street, Annandale","3/3/2018 - 3/3/2018, Every day, Daily Average",1488,1179,1876
"186","20001, Northwest Washington, Washington","97","5500 Jowett Court, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",1565,1194,2049
"186","20001, Northwest Washington, Washington","98","1600 13th Road South, Arlington Views, Arlington","3/3/2018 - 3/3/2018, Every day, Daily Average",544,393,752
"186","20001, Northwest Washington, Washington","100","1200 Oronoco Street, Old Town West, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",952,748,1211
"186","20001, Northwest Washington, Washington","101","100 South Fayette Street, Old Town, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",1093,847,1408
"186","20001, Northwest Washington, Washington","102","3700 South George Mason Drive, Falls Church","3/3/2018 - 3/3/2018, Every day, Daily Average",955,724,1258
"186","20001, Northwest Washington, Washington","103","600 South Ball Street, Crystal City, Arlington","3/3/2018 - 3/3/2018, Every day, Daily Average",495,333,734
"186","20001, Northwest Washington, Washington","104","2500 Jackson Parkway, Vienna","3/3/2018 - 3/3/2018, Every day, Daily Average",1398,1079,1810
"186","20001, Northwest Washington, Washington","105","Dwight D. Eisenhower Southwest Freeway, Southwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",323,204,510
"186","20001, Northwest Washington, Washington","106","5800 Cameron Run Terrace, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",1253,980,1600
"186","20001, Northwest Washington, Washington","107","4000 Ellicott Street, Seminary Hill, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",761,570,1015
"186","20001, Northwest Washington, Washington","108","100 57th Place Southeast, Southeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1415,1135,1762
"186","20001, Northwest Washington, Washington","109","7200 Wesley Road, Springfield","3/3/2018 - 3/3/2018, Every day, Daily Average",1230,913,1655
"186","20001, Northwest Washington, Washington","110","800 West Braddock Road, Rosemont, Alexandria","3/3/2018 - 3/3/2018, Every day, Daily Average",987,733,1327
"186","20001, Northwest Washington, Washington","111","Perimeter East Road Southwest, Southwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",851,673,1074
"186","20001, Northwest Washington, Washington","112","Willow Street Southeast, Southeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",660,504,862
"186","20001, Northwest Washington, Washington","113","400 50th Street Southeast, Southeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1356,1073,1713
"186","20001, Northwest Washington, Washington","114","5300 Call Place Southeast, Southeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1456,1140,1858
"186","20001, Northwest Washington, Washington","115","4700 B Street Southeast, Southeast Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1314,1031,1673
"186","20001, Northwest Washington, Washington","116","100 Jefferson Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1189,887,1593
"186","20001, Northwest Washington, Washington","117","4800 Illinois Avenue Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1238,964,1588
"186","20001, Northwest Washington, Washington","118","100 Emerson Street Northwest, Northwest Washington, Washington","3/3/2018 - 3/3/2018, Every day, Daily Average",1107,826,1481
