"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","3/9/2018 - 3/9/2018, Every day, Daily Average",982,648,1488
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","3/9/2018 - 3/9/2018, Every day, Daily Average",1749,1401,2182
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","3/9/2018 - 3/9/2018, Every day, Daily Average",1306,1032,1651
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","3/9/2018 - 3/9/2018, Every day, Daily Average",1720,1378,2145
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","3/9/2018 - 3/9/2018, Every day, Daily Average",1119,837,1494
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","3/9/2018 - 3/9/2018, Every day, Daily Average",1528,1201,1942
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","3/9/2018 - 3/9/2018, Every day, Daily Average",321,159,646
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","3/9/2018 - 3/9/2018, Every day, Daily Average",238,100,565
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","3/9/2018 - 3/9/2018, Every day, Daily Average",1262,964,1651
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","3/9/2018 - 3/9/2018, Every day, Daily Average",848,571,1258
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","3/9/2018 - 3/9/2018, Every day, Daily Average",1569,1218,2020
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","3/9/2018 - 3/9/2018, Every day, Daily Average",1979,1371,2856
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","3/9/2018 - 3/9/2018, Every day, Daily Average",1782,1417,2239
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","3/9/2018 - 3/9/2018, Every day, Daily Average",2039,1606,2588
"186","20001, Northwest Washington, Washington","16","8800 Walden Road, Silver Spring","3/9/2018 - 3/9/2018, Every day, Daily Average",2395,1905,3010
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","3/9/2018 - 3/9/2018, Every day, Daily Average",1928,1518,2447
