"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",863,586,1270
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1786,1357,2350
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1432,984,2082
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1601,1324,1935
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1090,781,1520
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1385,1117,1717
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",292,146,583
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",221,98,496
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1281,948,1730
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",754,515,1102
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1571,1183,2085
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1838,1399,2413
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","2/1/2018 - 2/1/2018, Every day, Daily Average",1640,1343,2002
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","2/1/2018 - 2/1/2018, Every day, Daily Average",2132,1682,2701
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","2/1/2018 - 2/1/2018, Every day, Daily Average",1920,1443,2553
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","2/1/2018 - 2/1/2018, Every day, Daily Average",1931,1298,2871
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","2/1/2018 - 2/1/2018, Every day, Daily Average",604,441,826
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","2/1/2018 - 2/1/2018, Every day, Daily Average",531,352,799
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","2/1/2018 - 2/1/2018, Every day, Daily Average",1000,760,1315
"186","20001, Northwest Washington, Washington","22","6500 Park View Court, West Springfield","2/1/2018 - 2/1/2018, Every day, Daily Average",1708,1394,2092
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","2/1/2018 - 2/1/2018, Every day, Daily Average",1172,926,1482
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","2/1/2018 - 2/1/2018, Every day, Daily Average",1592,1274,1988
"186","20001, Northwest Washington, Washington","25","8200 Mockingbird Drive, Annandale","2/1/2018 - 2/1/2018, Every day, Daily Average",1900,1236,2920
"186","20001, Northwest Washington, Washington","26","9400 Pamlico Lane, Great Falls","2/1/2018 - 2/1/2018, Every day, Daily Average",1503,1111,2032
"186","20001, Northwest Washington, Washington","27","6200 Everglades Drive, Alexandria","2/1/2018 - 2/1/2018, Every day, Daily Average",1183,899,1556
"186","20001, Northwest Washington, Washington","28","2100 North Scott Street, North Highland, Arlington","2/1/2018 - 2/1/2018, Every day, Daily Average",745,547,1014
"186","20001, Northwest Washington, Washington","29","700 Carpenter Road, Potomac Yard, Alexandria","2/1/2018 - 2/1/2018, Every day, Daily Average",833,613,1131
"186","20001, Northwest Washington, Washington","30","0 Auburn Court, Potomac West, Alexandria","2/1/2018 - 2/1/2018, Every day, Daily Average",1029,741,1428
"186","20001, Northwest Washington, Washington","31","1000 C Street Northeast, Northeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",766,575,1019
"186","20001, Northwest Washington, Washington","32","2600 13th Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",780,561,1083
"186","20001, Northwest Washington, Washington","33","4400 E Street Southeast, Benning Ridge, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1656,1326,2068
"186","20001, Northwest Washington, Washington","34","1700 Independence Avenue Southeast, Southeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1079,866,1343
"186","20001, Northwest Washington, Washington","35","2100 1st Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",829,581,1180
"186","20001, Northwest Washington, Washington","36","500 17th Street Northeast, Northeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",986,748,1298
"186","20001, Northwest Washington, Washington","37","3500 Toledo Terrace, Chillum","2/1/2018 - 2/1/2018, Every day, Daily Average",2188,1613,2967
"186","20001, Northwest Washington, Washington","38","5300 Westport Road, Chevy Chase","2/1/2018 - 2/1/2018, Every day, Daily Average",1647,1279,2120
"186","20001, Northwest Washington, Washington","39","Woodrow Wilson Memorial Bridge, Old Town, Alexandria","2/1/2018 - 2/1/2018, Every day, Daily Average",1186,874,1608
"186","20001, Northwest Washington, Washington","40","6000 Rixey Drive, Fair Haven, Alexandria","2/1/2018 - 2/1/2018, Every day, Daily Average",1452,1096,1923
"186","20001, Northwest Washington, Washington","41","2000 Rosedale Street Northeast, Northeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1104,848,1436
"186","20001, Northwest Washington, Washington","42","4200 10th Street Northeast, Northeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1269,961,1675
"186","20001, Northwest Washington, Washington","43","900 Randolph Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1154,855,1557
"186","20001, Northwest Washington, Washington","44","1200 New Jersey Avenue Southeast, Southeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",551,367,825
"186","20001, Northwest Washington, Washington","45","0 L Place Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",238,95,592
"186","20001, Northwest Washington, Washington","46","1900 Anacostia Drive, Southeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",860,580,1273
"186","20001, Northwest Washington, Washington","47","0 S Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",693,482,994
"186","20001, Northwest Washington, Washington","48","3500 Commodore Joshua Barney Drive Northeast, Northeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1248,852,1826
"186","20001, Northwest Washington, Washington","49","2700 10th Street Northeast, Northeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1091,745,1597
"186","20001, Northwest Washington, Washington","50","5700 Chevy Chase Parkway Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1661,1376,2004
"186","20001, Northwest Washington, Washington","51","1300 Underwood Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1682,1304,2167
"186","20001, Northwest Washington, Washington","52","200 Quackenbos Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1492,1127,1975
"186","20001, Northwest Washington, Washington","53","600 Atlantic Street Southeast, Southeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1282,869,1890
"186","20001, Northwest Washington, Washington","54","3300 Clay Street Northeast, Northeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1030,700,1514
"186","20001, Northwest Washington, Washington","55","500 Q Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",454,283,726
"186","20001, Northwest Washington, Washington","56","Center Leg Freeway, Southwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",443,292,670
"186","20001, Northwest Washington, Washington","57","600 Edgewood Street Northeast, Northeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",909,640,1289
"186","20001, Northwest Washington, Washington","58","3100 13th Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",929,673,1281
"186","20001, Northwest Washington, Washington","59","2800 45th Street Northwest, Northwest Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1344,981,1840
"186","20001, Northwest Washington, Washington","60","3200 Dubois Place Southeast, Southeast Washington, Washington","2/1/2018 - 2/1/2018, Every day, Daily Average",1018,687,1507
