"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",691,505,943
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",1668,1298,2143
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",1307,1035,1649
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",1539,1228,1927
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",1031,777,1367
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",1417,1099,1825
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",256,131,498
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",182,76,435
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",1229,889,1698
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",677,452,1012
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",1485,1131,1949
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",1494,1140,1957
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","1/1/2018 - 1/1/2018, Every day, Daily Average",1632,1348,1975
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","1/1/2018 - 1/1/2018, Every day, Daily Average",1722,1484,1997
"186","20001, Northwest Washington, Washington","16","8800 Walden Road, Silver Spring","1/1/2018 - 1/1/2018, Every day, Daily Average",1808,1589,2056
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","1/1/2018 - 1/1/2018, Every day, Daily Average",1768,1361,2296
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","1/1/2018 - 1/1/2018, Every day, Daily Average",1313,1099,1568
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","1/1/2018 - 1/1/2018, Every day, Daily Average",546,402,741
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","1/1/2018 - 1/1/2018, Every day, Daily Average",453,297,689
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","1/1/2018 - 1/1/2018, Every day, Daily Average",911,719,1152
"186","20001, Northwest Washington, Washington","22","6500 Park View Court, West Springfield","1/1/2018 - 1/1/2018, Every day, Daily Average",1391,1167,1657
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","1/1/2018 - 1/1/2018, Every day, Daily Average",1093,888,1345
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","1/1/2018 - 1/1/2018, Every day, Daily Average",1461,1225,1742
"186","20001, Northwest Washington, Washington","25","8200 Mockingbird Drive, Annandale","1/1/2018 - 1/1/2018, Every day, Daily Average",1306,1049,1625
"186","20001, Northwest Washington, Washington","26","9400 Pamlico Lane, Great Falls","1/1/2018 - 1/1/2018, Every day, Daily Average",1288,1058,1567
"186","20001, Northwest Washington, Washington","27","6200 Everglades Drive, Alexandria","1/1/2018 - 1/1/2018, Every day, Daily Average",1073,842,1367
"186","20001, Northwest Washington, Washington","28","2100 North Scott Street, North Highland, Arlington","1/1/2018 - 1/1/2018, Every day, Daily Average",718,514,1001
"186","20001, Northwest Washington, Washington","29","700 Carpenter Road, Potomac Yard, Alexandria","1/1/2018 - 1/1/2018, Every day, Daily Average",733,554,968
"186","20001, Northwest Washington, Washington","30","0 Auburn Court, Potomac West, Alexandria","1/1/2018 - 1/1/2018, Every day, Daily Average",912,663,1253
"186","20001, Northwest Washington, Washington","31","1000 C Street Northeast, Northeast Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",676,495,922
"186","20001, Northwest Washington, Washington","32","2600 13th Street Northwest, Northwest Washington, Washington","1/1/2018 - 1/1/2018, Every day, Daily Average",676,461,990
