"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","3/21/2018 - 3/21/2018, Every day, Daily Average",716,498,1028
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","3/21/2018 - 3/21/2018, Every day, Daily Average",1349,1079,1686
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","3/21/2018 - 3/21/2018, Every day, Daily Average",1119,909,1377
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","3/21/2018 - 3/21/2018, Every day, Daily Average",1397,1207,1616
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","3/21/2018 - 3/21/2018, Every day, Daily Average",936,714,1225
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","3/21/2018 - 3/21/2018, Every day, Daily Average",1177,952,1454
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","3/21/2018 - 3/21/2018, Every day, Daily Average",250,120,519
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","3/21/2018 - 3/21/2018, Every day, Daily Average",172,71,411
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","3/21/2018 - 3/21/2018, Every day, Daily Average",973,772,1225
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","3/21/2018 - 3/21/2018, Every day, Daily Average",660,475,916
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","3/21/2018 - 3/21/2018, Every day, Daily Average",1227,976,1542
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","3/21/2018 - 3/21/2018, Every day, Daily Average",1477,1180,1848
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","3/21/2018 - 3/21/2018, Every day, Daily Average",1679,1354,2081
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","3/21/2018 - 3/21/2018, Every day, Daily Average",1460,1192,1787
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","3/21/2018 - 3/21/2018, Every day, Daily Average",557,418,740
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","3/21/2018 - 3/21/2018, Every day, Daily Average",466,311,697
