"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","3/24/2018 - 3/24/2018, Every day, Daily Average",926,587,1459
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","3/24/2018 - 3/24/2018, Every day, Daily Average",1707,1370,2126
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","3/24/2018 - 3/24/2018, Every day, Daily Average",1433,1046,1962
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","3/24/2018 - 3/24/2018, Every day, Daily Average",1935,1570,2384
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","3/24/2018 - 3/24/2018, Every day, Daily Average",1114,797,1555
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","3/24/2018 - 3/24/2018, Every day, Daily Average",1477,1177,1852
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","3/24/2018 - 3/24/2018, Every day, Daily Average",423,177,1006
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","3/24/2018 - 3/24/2018, Every day, Daily Average",275,103,731
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","3/24/2018 - 3/24/2018, Every day, Daily Average",1276,946,1719
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","3/24/2018 - 3/24/2018, Every day, Daily Average",865,554,1350
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","3/24/2018 - 3/24/2018, Every day, Daily Average",1548,1211,1978
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","3/24/2018 - 3/24/2018, Every day, Daily Average",1787,1355,2356
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","3/24/2018 - 3/24/2018, Every day, Daily Average",1771,1413,2218
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","3/24/2018 - 3/24/2018, Every day, Daily Average",1983,1583,2482
"186","20001, Northwest Washington, Washington","16","8800 Walden Road, Silver Spring","3/24/2018 - 3/24/2018, Every day, Daily Average",2022,1657,2466
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","3/24/2018 - 3/24/2018, Every day, Daily Average",1833,1475,2277
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","3/24/2018 - 3/24/2018, Every day, Daily Average",1519,1226,1881
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","3/24/2018 - 3/24/2018, Every day, Daily Average",776,460,1307
