"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"186","20001, Northwest Washington, Washington","1","5400 Arnold Avenue Southwest, Southwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",868,594,1267
"186","20001, Northwest Washington, Washington","2","1400 Juniper Street Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1658,1315,2089
"186","20001, Northwest Washington, Washington","3","4800 Canal Road Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1288,972,1706
"186","20001, Northwest Washington, Washington","4","2700 Unicorn Lane Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1780,1475,2147
"186","20001, Northwest Washington, Washington","5","4500 Q Place Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1100,778,1553
"186","20001, Northwest Washington, Washington","6","Ridge Road Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1554,1253,1926
"186","20001, Northwest Washington, Washington","7","4500 Ohio Drive Southwest, Southwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",286,146,557
"186","20001, Northwest Washington, Washington","8","0 H Street Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",214,93,488
"186","20001, Northwest Washington, Washington","9","1800 Upshur Street Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1209,905,1614
"186","20001, Northwest Washington, Washington","10","1500 30th Street Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",774,527,1136
"186","20001, Northwest Washington, Washington","11","1600 Tuckerman Street Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1464,1165,1838
"186","20001, Northwest Washington, Washington","13","2100 Monticello Court, Fort Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1724,1118,2657
"186","20001, Northwest Washington, Washington","14","0 Hesketh Street, Chevy Chase","1/23/2018 - 1/23/2018, Every day, Daily Average",1844,1493,2277
"186","20001, Northwest Washington, Washington","15","8100 Roanoke Avenue, Takoma Park","1/23/2018 - 1/23/2018, Every day, Daily Average",2069,1691,2530
"186","20001, Northwest Washington, Washington","17","8300 Colesville Road, Downtown Silver Spring, Silver Spring","1/23/2018 - 1/23/2018, Every day, Daily Average",1715,1396,2105
"186","20001, Northwest Washington, Washington","18","8900 Moreland Lane, Annandale","1/23/2018 - 1/23/2018, Every day, Daily Average",1298,1082,1556
"186","20001, Northwest Washington, Washington","19","Thomas Avenue, Arlington","1/23/2018 - 1/23/2018, Every day, Daily Average",586,440,780
"186","20001, Northwest Washington, Washington","20","McClellan Drive, Arlington","1/23/2018 - 1/23/2018, Every day, Daily Average",516,341,779
"186","20001, Northwest Washington, Washington","21","3600 North Vernon Street, Old Glebe, Arlington","1/23/2018 - 1/23/2018, Every day, Daily Average",982,767,1256
"186","20001, Northwest Washington, Washington","23","6500 Bellamine Court, McLean","1/23/2018 - 1/23/2018, Every day, Daily Average",1166,940,1445
"186","20001, Northwest Washington, Washington","24","8600 Brook Road, McLean","1/23/2018 - 1/23/2018, Every day, Daily Average",1550,1240,1936
"186","20001, Northwest Washington, Washington","25","8200 Mockingbird Drive, Annandale","1/23/2018 - 1/23/2018, Every day, Daily Average",1414,1005,1988
"186","20001, Northwest Washington, Washington","26","9400 Pamlico Lane, Great Falls","1/23/2018 - 1/23/2018, Every day, Daily Average",1383,1102,1734
"186","20001, Northwest Washington, Washington","27","6200 Everglades Drive, Alexandria","1/23/2018 - 1/23/2018, Every day, Daily Average",1308,878,1947
"186","20001, Northwest Washington, Washington","28","2100 North Scott Street, North Highland, Arlington","1/23/2018 - 1/23/2018, Every day, Daily Average",754,549,1034
"186","20001, Northwest Washington, Washington","29","700 Carpenter Road, Potomac Yard, Alexandria","1/23/2018 - 1/23/2018, Every day, Daily Average",845,608,1173
"186","20001, Northwest Washington, Washington","30","0 Auburn Court, Potomac West, Alexandria","1/23/2018 - 1/23/2018, Every day, Daily Average",1051,734,1504
"186","20001, Northwest Washington, Washington","31","1000 C Street Northeast, Northeast Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",773,589,1013
"186","20001, Northwest Washington, Washington","32","2600 13th Street Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",769,552,1070
"186","20001, Northwest Washington, Washington","33","4400 E Street Southeast, Benning Ridge, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1381,997,1911
"186","20001, Northwest Washington, Washington","34","1700 Independence Avenue Southeast, Southeast Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1001,796,1257
"186","20001, Northwest Washington, Washington","35","2100 1st Street Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",801,584,1097
"186","20001, Northwest Washington, Washington","36","500 17th Street Northeast, Northeast Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1015,775,1329
"186","20001, Northwest Washington, Washington","37","3500 Toledo Terrace, Chillum","1/23/2018 - 1/23/2018, Every day, Daily Average",1820,1497,2212
"186","20001, Northwest Washington, Washington","38","5300 Westport Road, Chevy Chase","1/23/2018 - 1/23/2018, Every day, Daily Average",1788,1395,2290
"186","20001, Northwest Washington, Washington","39","Woodrow Wilson Memorial Bridge, Old Town, Alexandria","1/23/2018 - 1/23/2018, Every day, Daily Average",1275,875,1856
"186","20001, Northwest Washington, Washington","40","6000 Rixey Drive, Fair Haven, Alexandria","1/23/2018 - 1/23/2018, Every day, Daily Average",1545,1175,2031
"186","20001, Northwest Washington, Washington","41","2000 Rosedale Street Northeast, Northeast Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1169,908,1504
"186","20001, Northwest Washington, Washington","42","4200 10th Street Northeast, Northeast Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1166,899,1511
"186","20001, Northwest Washington, Washington","43","900 Randolph Street Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1088,826,1432
"186","20001, Northwest Washington, Washington","44","1200 New Jersey Avenue Southeast, Southeast Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",532,354,798
"186","20001, Northwest Washington, Washington","45","0 L Place Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",234,95,570
"186","20001, Northwest Washington, Washington","46","1900 Anacostia Drive, Southeast Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",777,528,1143
"186","20001, Northwest Washington, Washington","47","0 S Street Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",652,459,924
"186","20001, Northwest Washington, Washington","48","3500 Commodore Joshua Barney Drive Northeast, Northeast Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1218,830,1785
"186","20001, Northwest Washington, Washington","49","2700 10th Street Northeast, Northeast Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",996,715,1385
"186","20001, Northwest Washington, Washington","50","5700 Chevy Chase Parkway Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1772,1435,2187
"186","20001, Northwest Washington, Washington","51","1300 Underwood Street Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1571,1228,2008
"186","20001, Northwest Washington, Washington","52","200 Quackenbos Street Northwest, Northwest Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1422,1064,1899
"186","20001, Northwest Washington, Washington","53","600 Atlantic Street Southeast, Southeast Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",1352,1003,1821
"186","20001, Northwest Washington, Washington","54","3300 Clay Street Northeast, Northeast Washington, Washington","1/23/2018 - 1/23/2018, Every day, Daily Average",953,654,1386
